,DS1_R_1,DS1_R_2,DS1_R_3,DS1_R_4,DS1_R_5,DS1_R_6,DS2_R_1,DS2_R_2,DS2_R_3,DS2_R_4,DS2_R_5,DS2_R_6,DS3_R_1,DS3_R_2,DS3_R_3,DS3_R_4,DS3_R_5,DS3_R_6
OTU_938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1075,0,0,0,0,0,0,0,0,0,0,0,0,0.069593928,0.021217908,0.10392816,0.018622289,0.029288631,0.003405299
OTU_788,0.017862362,0.027144869,0.001877476,0,0.003059039,0.006418588,0.0104798,0.020021478,0.011387484,0.001687764,0.001560817,0.008250281,0.009710781,0.026114348,0.014614897,0.010157612,0.006891443,0.07491657
OTU_796,0.021110065,0.028841423,0.003754952,0.028318361,0.018354237,0.016046471,0,0.010920806,0.039042801,0.055696203,0.003121634,0.001650056,0,0.006528587,0.009743265,0,0,0.003405299
OTU_942,0,0,0,0,0,0,0,0,0,0,0,0,0.189360221,0,0.004871632,0.018622289,0.013782885,0.018729143
OTU_883,0,0,0,0,0,0,0,0,0.045549934,0,0,0,0.008092317,0,0,0.194687569,0.001722861,0
OTU_819,0,0,0,0,0,0,0,0,0,0,0,0,0.093870879,0.032642935,0.004871632,0.045709255,0.062022983,0.006810597
OTU_1166,0.02922932,0.022055206,0.001877476,0.012585938,0.099418783,0.041720824,0.001746633,0.005460403,0.001626783,0.005063291,0.009364903,0,0,0,0,0.003385871,0,0
OTU_1395,0,0,0,0,0,0,0.0052399,0.058244298,0.061817768,0.008438819,0.004682452,0.004950168,0,0.001632147,0,0,0,0
OTU_771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1303,0,0.003393109,0,0.004719727,0,0,0.0052399,0,0.001626783,0.006751055,0.021851441,0.011550393,0,0,0.001623877,0,0.010337164,0
OTU_1370,0,0,0,0,0,0,0,0,0,0,0,0,0.079304708,0.047332256,0.082817752,0.025394031,0.003445721,0
OTU_901,0,0,0,0,0,0,0,0,0,0,0,0,0.037224659,0.094664512,0.040596937,0.027086966,0.006891443,0.034052986
OTU_926,0.003247702,0,0,0,0,0,0,0,0,0,0,0,0.038843122,0.037539376,0.014614897,0.054173932,0.044794377,0.05107948
OTU_943,0,0,0,0,0,0,0,0,0.001626783,0.054008439,0.07335841,0,0.009710781,0.045700109,0.01948653,0,0.031011491,0.001702649
OTU_1142,0,0.003393109,0.001877476,0,0.00152952,0,0.003493267,0.003640269,0.01464105,0,0,0,0.05179083,0.011425027,0.004871632,0.016929354,0.103371638,0.023837091
OTU_1155,0,0,0,0,0,0,0,0,0.039042801,0,0.001560817,0,0.001618463,0,0.03247755,0.035551643,0.096480196,0.034052986
OTU_874,0,0,0,0,0,0,0,0,0,0,0,0,0.090633952,0.001632147,0.021110407,0.115119606,0.008614303,0.003405299
OTU_1014,0.006495405,0.015268989,0.007509904,0.015732423,0.030590395,0.109116,0,0.001820134,0.022774967,0,0.006243269,0.003300112,0,0,0.004871632,0.005078806,0,0.003405299
OTU_1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220339813,0.008119387,0.006771742,0,0
OTU_905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1062,0.051963236,0,0.043181946,0.0409043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1251,0,0,0,0,0,0,0,0,0,0,0,0,0.033987732,0.021217908,0.021110407,0.032165772,0.05513154,0.07661922
OTU_787,0.055210938,0.025448314,0.030039615,0.0409043,0.076475987,0.001604647,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1024,0,0,0,0,0,0,0,0,0,0,0,0,0.025895415,0.011425027,0.004871632,0.032165772,0.010337164,0.154941088
OTU_1090,0,0.001696554,0.001877476,0.003146485,0.006118079,0.004813941,0,0,0.0097607,0,0,0.004950168,0,0.00489644,0,0,0.001722861,0
OTU_816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_951,0.003247702,0,0.020652235,0.007866211,0.013765678,0,0.008733167,0.023661746,0.02440175,0.01350211,0.026533893,0.004950168,0.006473854,0.045700109,0.01948653,0.010157612,0.003445721,0.001702649
OTU_1606,0,0.003393109,0,0,0.00152952,0.001604647,0,0.003640269,0,0,0,0.003300112,0.082541635,0.035907229,0.008119387,0.013543483,0.010337164,0.02553974
OTU_1070,0,0,0,0,0,0,0.0052399,0.003640269,0,0,0.006243269,0.003300112,0.019421561,0.001632147,0.001623877,0,0.022397188,0
OTU_1237,0,0,0,0,0,0,0,0,0,0.003375527,0,0,0.077686245,0.001632147,0.014614897,0,0.029288631,0.010215896
OTU_1403,0,0,0,0,0,0,0,0,0,0,0,0,0.137569392,0.068550164,0,0,0.015505746,0.005107948
OTU_1891,0,0,0,0,0,0,0,0,0,0,0,0,0.066357001,0.006528587,0.01299102,0.001692935,0.142997433,0.001702649
OTU_857,0,0,0.165217881,0,0,0.056162647,0,0,0,0,0,0,0.001618463,0,0,0,0.008614303,0
OTU_977,0.045467832,0.028841423,0.018774759,0,0.042826552,0.009627882,0.054145634,0.018201343,0,0,0,0.006600224,0,0.00489644,0,0.003385871,0,0
OTU_996,0,0,0,0,0.010706638,0,0.003493267,0.005460403,0.003253567,0.001687764,0.010925721,0.018150617,0.006473854,0.101193099,0.011367142,0.020315225,0.02584291,0.008513247
OTU_1039,0,0,0,0,0,0,0,0,0,0,0,0,0.11329244,0.037539376,0.034101427,0.015236418,0.012060024,0.011918545
OTU_1149,0,0,0,0,0,0,0.0209596,0.001820134,0.001626783,0.010126582,0.009364903,0.003300112,0,0,0,0,0,0
OTU_1162,0,0,0,0,0,0,0.024452867,0.001820134,0.003253567,0,0.001560817,0.004950168,0,0.008160734,0.05196408,0,0.015505746,0.119185453
OTU_832,0.01461466,0.015268989,0,0,0.084123585,0,0.031439401,0.014561075,0.001626783,0.003375527,0.003121634,0.006600224,0,0.022850055,0.008119387,0.010157612,0.003445721,0.003405299
OTU_1091,0,0.001696554,0,0,0.003059039,0,0.0052399,0.003640269,0.003253567,0.003375527,0.001560817,0.001650056,0,0.001632147,0,0,0,0
OTU_1214,0,0,0,0,0,0,0,0.001820134,0,0,0.001560817,0,0,0,0,0,0,0
OTU_749,0.003247702,0.001696554,0.003754952,0.045624027,0.009177118,0.014441824,0,0.036402687,0.017894617,0,0.023412259,0.047851627,0,0.008160734,0.001623877,0.005078806,0,0.003405299
OTU_862,0,0,0,0,0.00152952,0,0.055892268,0.010920806,0.02440175,0.016877637,0.031216345,0.052801795,0.00485539,0.026114348,0,0.001692935,0,0
OTU_924,0,0,0,0,0,0,0,0,0,0,0.003121634,0,0,0,0,0,0,0
OTU_925,0,0,0,0,0,0,0.001746633,0,0,0,0,0,0.069593928,0.034275082,0.034101427,0,0.058577262,0.02553974
OTU_1104,0,0,0,0,0,0,0,0,0,0,0,0,0.030750805,0.003264294,0.09093714,0.098190252,0,0
OTU_1241,0,0,0.001877476,0,0,0,0,0,0,0,0,0,0.046935439,0.042435816,0.029229795,0.025394031,0.020674328,0.052782129
OTU_776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022850055,0.069826732,0.128663089,0.001722861,0.001702649
OTU_1005,0,0,0,0,0,0,0.001746633,0,0,0,0,0,0.019421561,0.027746495,0.014614897,0.023701095,0,0
OTU_1089,0,0,0,0,0,0,0,0,0,0,0,0,0.079304708,0.001632147,0.003247755,0,0.13610599,0.005107948
OTU_893,0.003247702,0,0,0,0,0.001604647,0.062878801,0.023661746,0.030908884,0.005063291,0.034337979,0.036301234,0.009710781,0.003264294,0.001623877,0.006771742,0.003445721,0.001702649
OTU_940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1211,0,0,0,0,0,0,0.003493267,0,0,0,0,0,0.024276951,0.008160734,0.003247755,0.001692935,0.005168582,0.005107948
OTU_1307,0,0,0,0,0,0,0.003493267,0,0,0.001687764,0,0,0,0,0,0,0,0
OTU_1398,0,0.005089663,0.001877476,0,0.021413276,0.001604647,0.017466334,0.023661746,0.037416017,0.005063291,0.024973076,0.013200449,0.037224659,0.014689321,0.004871632,0.006771742,0.001722861,0.001702649
OTU_801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_843,0,0,0,0,0,0,0,0,0,0,0,0.001650056,0,0,0,0.001692935,0,0
OTU_881,0,0,0,0,0.00152952,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_900,0,0.032234532,0.003754952,0,0.024472316,0,0.040172567,0.038222821,0.0195214,0,0,0.066002244,0,0,0,0,0,0
OTU_916,0,0,0,0.187215833,0,0.014441824,0,0,0,0,0.007804086,0,0,0,0,0,0,0
OTU_1035,0,0,0,0,0,0,0,0,0,0,0,0.001650056,0.055027757,0.003264294,0.001623877,0.003385871,0.018951467,0.006810597
OTU_1131,0,0,0,0,0,0,0,0,0.035789234,0,0.003121634,0,0.017803098,0.068550164,0.0649551,0.023701095,0,0
OTU_1800,0,0,0,0,0,0,0,0,0,0,0,0,0.006473854,0.006528587,0.009743265,0.016929354,0.125768827,0.059592726
OTU_779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_859,0,0.001696554,0,0,0,0,0,0.001820134,0,0,0.004682452,0,0.003236927,0.006528587,0.001623877,0.005078806,0.013782885,0.001702649
OTU_861,0,0,0,0,0,0,0.0104798,0,0,0.027004219,0.024973076,0.016500561,0,0,0,0,0,0
OTU_1390,0,0,0,0,0,0,0.001746633,0,0.001626783,0.005063291,0.003121634,0.001650056,0.032369269,0.029378642,0.021110407,0.032165772,0.017228606,0.047674181
OTU_856,0,0.016965543,0,0,0,0,0.078598501,0.020021478,0.001626783,0.035443038,0.014047355,0.034651178,0,0.009792881,0.003247755,0,0,0.008513247
OTU_930,0,0,0,0,0,0,0,0.001820134,0.001626783,0.003375527,0,0,0,0,0.008119387,0.001692935,0.006891443,0.001702649
OTU_1199,0,0,0,0,0,0,0,0,0,0,0,0,0.027513878,0.045700109,0.076322242,0.030472837,0.010337164,0.023837091
OTU_944,0.006495405,0,0.026284663,0.026745119,0.010706638,0.020860412,0,0.001820134,0.001626783,0.001687764,0.001560817,0,0.00485539,0,0.003247755,0.016929354,0.05340868,0.034052986
OTU_959,0,0,0,0,0,0,0,0,0.003253567,0.008438819,0,0.001650056,0.024276951,0.006528587,0.008119387,0.011850548,0.062022983,0.093645713
OTU_1152,0,0,0,0,0,0,0,0,0,0,0.001560817,0,0.021040025,0,0,0,0,0
OTU_1230,0.030853171,0.032234532,0.016897283,0.064502934,0.042826552,0.001604647,0,0,0.00488035,0.01350211,0.001560817,0,0,0,0,0,0,0
OTU_1494,0.011366958,0.045806966,0.003754952,0.05506348,0.007647599,0.003209294,0.003493267,0.005460403,0.02440175,0.010126582,0.003121634,0.004950168,0.001618463,0.00489644,0.003247755,0.003385871,0.013782885,0.003405299
OTU_1566,0.01461466,0,0.005632428,0.001573242,0.013765678,0.068999823,0,0.001820134,0,0,0.006243269,0.003300112,0.012947707,0.00489644,0,0.010157612,0.046517237,0.018729143
OTU_1705,0,0,0,0,0,0,0.033186034,0.010920806,0.008133917,0.01350211,0,0.004950168,0.006473854,0.014689321,0.016238775,0.018622289,0.058577262,0.034052986
OTU_792,0,0,0,0,0,0,0,0,0,0,0,0.003300112,0,0,0,0,0,0
OTU_1204,0.030853171,0.001696554,0.001877476,0,0.016824717,0.022465059,0.0157197,0.009100672,0.035789234,0.011814346,0.007804086,0.02970101,0.011329244,0.003264294,0.003247755,0.005078806,0,0.003405299
OTU_1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1492,0.01461466,0.013572434,0.018774759,0.02045215,0.006118079,0.035302235,0.0104798,0.005460403,0.003253567,0.001687764,0.007804086,0.006600224,0.006473854,0.013057174,0.004871632,0.018622289,0.008614303,0.015323844
OTU_1737,0.001623851,0,0,0.004719727,0.035178954,0,0,0,0,0.003375527,0.010925721,0,0.001618463,0.001632147,0.00649551,0.008464677,0.046517237,0.011918545
OTU_1564,0.011366958,0.003393109,0.022529711,0.015732423,0.00152952,0.011232529,0.013973067,0.009100672,0.021148184,0.023628692,0.001560817,0.041251403,0,0.00489644,0.008119387,0.005078806,0.008614303,0.003405299
OTU_855,0.009743107,0,0,0,0.026001835,0,0.003493267,0.010920806,0.029282101,0.006751055,0,0.006600224,0.040461586,0.001632147,0.011367142,0.028779901,0.029288631,0.003405299
OTU_1475,0,0,0,0,0,0,0,0,0.011387484,0,0,0,0,0.141996768,0.042220815,0.008464677,0,0
OTU_1517,0,0,0,0,0,0,0.0052399,0.001820134,0.001626783,0.005063291,0.003121634,0.001650056,0,0,0,0,0,0
OTU_809,0,0,0,0,0,0,0,0,0,0.001687764,0,0,0,0,0,0,0,0
OTU_887,0,0,0,0,0,0,0,0,0,0,0,0,0.029132342,0.019585761,0.01299102,0.025394031,0.091311614,0.032350337
OTU_964,0,0,0,0,0.081064546,0,0.001746633,0,0,0,0,0,0.001618463,0.032642935,0.003247755,0.060945674,0,0.020431792
OTU_966,0,0,0,0,0,0,0.0052399,0.001820134,0.003253567,0,0.004682452,0.019800673,0,0.026114348,0.022734285,0.02200816,0.091311614,0.013621195
OTU_1567,0,0,0,0,0,0,0.0052399,0.001820134,0.006507133,0.001687764,0.004682452,0.001650056,0,0,0,0,0,0
OTU_817,0,0,0,0,0,0,0.083838401,0.034582552,0.006507133,0.010126582,0.018729807,0.024750842,0.00485539,0.001632147,0.014614897,0.001692935,0.001722861,0.008513247
OTU_932,0,0,0,0,0,0,0,0,0.008133917,0.001687764,0,0,0.050172366,0.001632147,0.001623877,0,0.142997433,0.003405299
OTU_971,0,0,0,0,0,0,0,0,0.165931903,0.005063291,0,0.001650056,0,0.013057174,0.003247755,0.003385871,0.008614303,0.001702649
OTU_989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075078751,0.022734285,0.084646769,0.010337164,0.013621195
OTU_1053,0,0,0,0,0,0,0,0,0.003253567,0.005063291,0,0.001650056,0,0,0,0,0,0
OTU_1086,0,0,0,0,0,0,0.001746633,0.003640269,0,0.008438819,0.004682452,0.001650056,0,0,0,0,0,0
OTU_1280,0,0,0,0,0.188130927,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1299,0.001623851,0,0,0,0.006118079,0,0,0,0,0,0,0,0.063120074,0.009792881,0.004871632,0.052480997,0.018951467,0.047674181
OTU_1315,0,0,0,0,0,0,0,0,0,0,0,0,0.011329244,0.031010788,0.001623877,0.040630449,0.015505746,0.107266907
OTU_1684,0,0.003393109,0,0,0,0,0.003493267,0,0,0.008438819,0.004682452,0.001650056,0,0,0,0,0,0
OTU_983,0,0,0,0,0,0.008023235,0.012226434,0.010920806,0.0097607,0.008438819,0.007804086,0.008250281,0,0,0,0.003385871,0.001722861,0
OTU_1245,0,0.001696554,0,0,0.00152952,0,0,0,0,0,0,0,0.024276951,0.001632147,0.082817752,0.028779901,0.029288631,0.023837091
OTU_1246,0,0,0,0,0,0,0,0,0.003253567,0,0,0,0.033987732,0.001632147,0.001623877,0.027086966,0.111985941,0.027242389
OTU_851,0,0,0,0,0,0,0.048905734,0.040042955,0.006507133,0.001687764,0,0,0,0,0.014614897,0.047402191,0.018951467,0.032350337
OTU_914,0.011366958,0.020358652,0.003754952,0.033038088,0.082594065,0,0,0.010920806,0.008133917,0,0,0.004950168,0.009710781,0,0,0,0.008614303,0.001702649
OTU_933,0,0,0,0,0,0,0,0,0,0,0,0,0.003236927,0.045700109,0.00649551,0.118505477,0.005168582,0.02553974
OTU_1003,0.011366958,0,0.003754952,0.001573242,0.010706638,0.001604647,0.001746633,0.005460403,0.003253567,0.003375527,0.004682452,0.001650056,0.046935439,0.008160734,0.003247755,0.003385871,0.020674328,0.010215896
OTU_1107,0.021110065,0.003393109,0.035672043,0.077088872,0,0,0.022706234,0.010920806,0.003253567,0.005063291,0.01716899,0.003300112,0,0.001632147,0,0,0,0
OTU_913,0,0,0,0.003146485,0,0,0,0,0,0,0,0,0,0,0,0.001692935,0,0
OTU_1065,0.035724725,0.001696554,0.007509904,0.006292969,0.065769348,0.073813765,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1551,0,0,0,0,0,0,0,0,0,0,0,0,0.080923172,0.003264294,0.01948653,0.069410351,0.018951467,0.005107948
OTU_974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011367142,0,0.194683252,0
OTU_1128,0,0.032234532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1420,0.004871553,0.016965543,0.011264856,0,0.016824717,0,0.0261995,0.009100672,0.006507133,0.008438819,0,0.026400898,0.008092317,0.00489644,0.008119387,0.010157612,0.034457213,0.008513247
OTU_1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1591,0.004871553,0.001696554,0.003754952,0,0.00152952,0.003209294,0,0.001820134,0.001626783,0.005063291,0.001560817,0.006600224,0.059883147,0.022850055,0.00649551,0.016929354,0.022397188,0.028945038
OTU_1629,0,0,0,0,0,0,0.0261995,0.01274094,0.008133917,0.011814346,0.020290624,0.028050954,0,0,0,0,0,0
OTU_967,0,0,0,0,0,0,0,0,0,0,0,0,0.129477074,0,0.017862652,0.037244578,0,0.010215896
OTU_1093,0.001623851,0.074648389,0.003754952,0.047197269,0.009177118,0.001604647,0.001746633,0.007280537,0,0,0,0.009900337,0,0,0.003247755,0,0.022397188,0.013621195
OTU_1300,0,0.001696554,0,0,0,0,0.0104798,0.001820134,0.00488035,0.006751055,0,0.006600224,0,0.001632147,0,0,0.006891443,0
OTU_1604,0,0,0,0,0,0.001604647,0.008733167,0,0,0.005063291,0.007804086,0.006600224,0.011329244,0.022850055,0.022734285,0.038937514,0.032734352,0.02553974
OTU_1481,0,0,0,0,0,0,0,0.001820134,0,0,0,0,0.110055513,0.003264294,0.004871632,0.015236418,0.02756577,0.028945038
OTU_1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083239485,0.04546857,0.055866868,0.005168582,0.001702649
OTU_1243,0.001623851,0,0,0,0,0,0.008733167,0.005460403,0.016267834,0,0,0,0.038843122,0.011425027,0.009743265,0.010157612,0.05513154,0.037458285
OTU_1410,0,0,0,0,0,0,0,0,0,0,0,0,0.001618463,0.013057174,0.053587957,0.030472837,0.036180073,0.056187428
OTU_1784,0,0,0,0,0,0,0,0,0.008133917,0,0,0,0.014566171,0.073446604,0.073074487,0.006771742,0.003445721,0.010215896
OTU_1575,0,0.001696554,0,0,0,0,0.003493267,0.016381209,0.016267834,0.021940928,0.009364903,0.018150617,0.050172366,0.003264294,0.001623877,0.028779901,0.010337164,0.006810597
OTU_1593,0.001623851,0.006786217,0,0.011012696,0.019883757,0.001604647,0.0052399,0.003640269,0.01464105,0.003375527,0,0.003300112,0.012947707,0,0.003247755,0.006771742,0.089588753,0.008513247
OTU_798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_918,0,0,0,0,0,0,0.027946134,0.005460403,0.0097607,0.011814346,0.003121634,0.016500561,0,0.014689321,0.003247755,0,0.001722861,0
OTU_939,0,0,0,0,0,0,0,0,0,0.001687764,0,0.001650056,0,0,0,0,0,0
OTU_1141,0,0,0,0,0,0,0,0,0,0,0,0,0.011329244,0.032642935,0.004871632,0.076182092,0.034457213,0.028945038
OTU_1570,0,0,0,0,0,0,0,0.001820134,0.001626783,0.005063291,0,0.001650056,0.038843122,0.026114348,0,0.005078806,0.015505746,0.020431792
OTU_820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_931,0,0,0,0,0,0,0.017466334,0.020021478,0.001626783,0.032067511,0.01716899,0.014850505,0,0.022850055,0.01948653,0.018622289,0,0.023837091
OTU_1644,0,0,0,0,0,0,0,0.001820134,0,0,0,0,0.053409293,0.008160734,0.00649551,0.033858708,0.067191565,0.015323844
OTU_1873,0.003247702,0,0,0,0,0,0.003493267,0,0.00488035,0.003375527,0.001560817,0.006600224,0.027513878,0.013057174,0.001623877,0.030472837,0.063745844,0.027242389
OTU_934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022850055,0.068202855,0.093111446,0,0
OTU_997,0,0,0,0,0,0,0,0,0,0,0,0,0.040461586,0.027746495,0.014614897,0.030472837,0.022397188,0.04937683
OTU_1026,0,0,0.001877476,0.001573242,0,0.163674,0,0,0,0,0,0,0.001618463,0,0,0,0,0
OTU_1177,0,0,0,0,0,0,0,0.009100672,0.001626783,0.003375527,0.001560817,0.003300112,0,0,0,0,0,0
OTU_1468,0,0,0,0,0,0,0,0.001820134,0.001626783,0.003375527,0.001560817,0.001650056,0,0,0,0.003385871,0,0
OTU_960,0,0,0,0,0,0,0,0,0,0,0,0,0.05179083,0.001632147,0,0.121891347,0.001722861,0.006810597
OTU_1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1112,0,0,0,0,0,0,0,0,0,0.001687764,0.001560817,0,0.003236927,0.001632147,0.00649551,0.003385871,0.024120049,0.015323844
OTU_1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_937,0,0,0,0.023598634,0.006118079,0.041720824,0,0.030942284,0.01464105,0.021940928,0.012486538,0.008250281,0.012947707,0.003264294,0,0,0.003445721,0
OTU_962,0,0.001696554,0,0,0.00152952,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_961,0,0,0,0,0,0,0,0,0,0,0,0,0.001618463,0,0,0.140513637,0.024120049,0.017026493
OTU_1081,0.021110065,0.005089663,0.005632428,0.004719727,0,0.017651118,0.017466334,0.009100672,0.003253567,0.060759494,0.001560817,0.003300112,0,0.00489644,0.00649551,0.008464677,0.006891443,0.003405299
OTU_1138,0,0,0,0,0,0,0.001746633,0,0,0.006751055,0.004682452,0,0,0.008160734,0.009743265,0.006771742,0.006891443,0.003405299
OTU_1292,0,0,0,0,0,0,0,0,0,0,0,0,0.021040025,0.042435816,0.05196408,0.052480997,0.006891443,0.001702649
OTU_1360,0,0.001696554,0,0,0,0,0,0,0.001626783,0.001687764,0.003121634,0,0,0.011425027,0.003247755,0.010157612,0.013782885,0.001702649
OTU_812,0,0,0,0,0,0,0,0,0,0.001687764,0,0,0,0.003264294,0.001623877,0.003385871,0,0
OTU_984,0,0,0,0,0,0,0,0,0,0,0,0,0.001618463,0.009792881,0.001623877,0.008464677,0,0.005107948
OTU_1528,0,0,0,0,0,0,0,0,0.01464105,0,0,0,0,0.158318236,0,0,0,0
OTU_956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1060,0,0,0,0,0,0,0,0,0,0,0,0,0.079304708,0.003264294,0.017862652,0.015236418,0.041348655,0.017026493
OTU_1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04546857,0.128663089,0,0
OTU_1071,0,0,0,0,0,0,0,0,0.022774967,0,0,0,0.033987732,0.001632147,0.048716325,0.059252738,0.005168582,0
OTU_1129,0,0,0,0,0,0,0,0,0,0,0,0,0.106818586,0,0,0,0.056854401,0.008513247
OTU_1445,0,0,0,0,0,0,0,0,0,0,0,0,0.008092317,0,0.001623877,0.033858708,0.079251589,0.054484778
OTU_1518,0,0,0,0,0,0,0.006986533,0.007280537,0.008133917,0.01350211,0.010925721,0.001650056,0,0,0,0,0,0
OTU_922,0,0,0,0,0,0,0.0104798,0.001820134,0.001626783,0.081012658,0.056189421,0.001650056,0,0.016321468,0,0,0,0.001702649
OTU_1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1148,0.003247702,0.005089663,0,0.022025392,0.00152952,0.016046471,0.006986533,0.014561075,0.006507133,0.048945148,0.026533893,0.016500561,0,0.001632147,0,0,0,0
OTU_1168,0,0.044110412,0,0,0.004588559,0,0,0,0,0.001687764,0,0,0.019421561,0.001632147,0.011367142,0.010157612,0.05340868,0.027242389
OTU_1288,0,0,0,0,0,0,0,0,0.003253567,0,0,0,0.10843705,0,0,0,0.056854401,0.001702649
OTU_1474,0.008119256,0,0,0.003146485,0.004588559,0.006418588,0.0261995,0.025481881,0.021148184,0.011814346,0.015608172,0.028050954,0,0.00489644,0.003247755,0.006771742,0.003445721,0.003405299
OTU_1281,0,0,0.003754952,0.011012696,0.019883757,0,0.003493267,0.020021478,0.022774967,0.018565401,0.003121634,0.041251403,0.003236927,0.006528587,0.008119387,0.003385871,0,0.003405299
OTU_1433,0,0,0,0,0,0,0.001746633,0,0.003253567,0.001687764,0.003121634,0.003300112,0.089015489,0.011425027,0.001623877,0.011850548,0.006891443,0.006810597
OTU_1486,0,0,0,0,0,0,0,0,0.001626783,0,0.001560817,0,0.029132342,0.008160734,0.01299102,0.016929354,0.056854401,0.037458285
OTU_1203,0.02922932,0.030537977,0.030039615,0.003146485,0.050474151,0.001604647,0,0.007280537,0.006507133,0,0.001560817,0.001650056,0,0.001632147,0.001623877,0,0,0
OTU_1217,0,0,0,0,0,0,0.059385534,0.074625507,0.001626783,0.001687764,0.015608172,0.018150617,0,0,0,0.003385871,0,0
OTU_1318,0,0,0,0,0,0,0,0,0,0,0,0,0.019421561,0.00489644,0.009743265,0.010157612,0.043071516,0.068105973
OTU_923,0,0,0,0,0,0,0,0,0.008133917,0,0,0,0.027513878,0.014689321,0.00649551,0.02200816,0.058577262,0.032350337
OTU_1036,0,0,0,0,0,0,0,0,0.008133917,0,0,0,0,0.008160734,0.086065507,0.027086966,0,0.035755636
OTU_1046,0.038972427,0.010179326,0.028162139,0.053490238,0.003059039,0.004813941,0,0.010920806,0,0.005063291,0,0.004950168,0.001618463,0,0,0,0.005168582,0
